min,max,mean,std,median,p01,p05,p25,p75,p95,p99,nonzero_fraction,filename,patient_id,slice,split
0.0,164.0,21.747318267822266,35.22968292236328,0.0,0.0,0.0,0.0,63.0,88.0,96.0,0.28846153846153844,BraTS2021_01140_flair_0.png,BraTS2021_01140,0,train
0.0,189.0,24.50797462463379,36.882511138916016,0.0,0.0,0.0,0.0,67.0,91.0,99.0,0.32461168639053256,BraTS2021_01140_flair_5.png,BraTS2021_01140,5,train
0.0,145.0,21.080320358276367,30.871110916137695,0.0,0.0,0.0,0.0,55.0,76.0,83.0,0.3443278476331361,BraTS2021_01141_flair_0.png,BraTS2021_01141,0,train
0.0,146.0,22.339405059814453,43.57707977294922,0.0,0.0,0.0,0.0,0.0,115.0,125.0,0.21512111686390534,BraTS2021_01142_flair_64.png,BraTS2021_01142,64,train
0.0,145.0,17.763566970825195,40.701839447021484,0.0,0.0,0.0,0.0,0.0,119.0,126.0,0.16521819526627218,BraTS2021_01142_flair_69.png,BraTS2021_01142,69,train
0.0,106.0,24.612356185913086,34.30605697631836,0.0,0.0,0.0,0.0,66.0,81.0,90.0,0.3479567307692308,BraTS2021_01143_flair_58.png,BraTS2021_01143,58,train
0.0,100.0,21.665611267089844,31.9855899810791,0.0,0.0,0.0,0.0,62.0,76.0,84.0,0.3215144230769231,BraTS2021_01143_flair_63.png,BraTS2021_01143,63,train
0.0,99.0,18.813701629638672,30.057743072509766,0.0,0.0,0.0,0.0,59.0,72.0,79.0,0.2874907544378698,BraTS2021_01143_flair_68.png,BraTS2021_01143,68,train
0.0,101.0,13.278337478637695,28.280071258544922,0.0,0.0,0.0,0.0,0.0,78.0,85.0,0.18431028106508876,BraTS2021_01144_flair_67.png,BraTS2021_01144,67,train
0.0,138.0,24.613073348999023,39.92047882080078,0.0,0.0,0.0,0.0,69.0,102.0,117.0,0.28920118343195267,BraTS2021_01145_flair_0.png,BraTS2021_01145,0,train
0.0,105.0,14.142289161682129,29.523454666137695,0.0,0.0,0.0,0.0,0.0,79.0,89.0,0.18890994822485208,BraTS2021_01145_flair_68.png,BraTS2021_01145,68,train
0.0,171.0,21.184703826904297,38.209590911865234,0.0,0.0,0.0,0.0,0.0,99.8499984741211,118.0,0.24778106508875739,BraTS2021_01146_flair_0.png,BraTS2021_01146,0,train
0.0,166.0,24.15456199645996,40.39954376220703,0.0,0.0,0.0,0.0,59.0,104.0,122.0,0.2811575443786982,BraTS2021_01146_flair_10.png,BraTS2021_01146,10,train
0.0,189.0,23.429040908813477,40.192352294921875,0.0,0.0,0.0,0.0,52.0,103.0,122.0,0.26925388313609466,BraTS2021_01146_flair_5.png,BraTS2021_01146,5,train
0.0,219.0,40.48747253417969,52.01175308227539,0.0,0.0,0.0,0.0,102.0,122.0,135.0,0.4002172707100592,BraTS2021_01147_flair_37.png,BraTS2021_01147,37,train
0.0,182.0,40.46174621582031,52.528175354003906,0.0,0.0,0.0,0.0,104.0,122.0,134.0,0.38334411982248523,BraTS2021_01147_flair_42.png,BraTS2021_01147,42,train
0.0,153.0,38.40206527709961,52.05418395996094,0.0,0.0,0.0,0.0,104.0,120.0,130.0,0.3602302144970414,BraTS2021_01147_flair_47.png,BraTS2021_01147,47,train
0.0,153.0,35.64737319946289,51.05464553833008,0.0,0.0,0.0,0.0,102.0,120.0,128.0,0.3351747411242604,BraTS2021_01147_flair_52.png,BraTS2021_01147,52,train
0.0,159.0,31.92289161682129,50.17258834838867,0.0,0.0,0.0,0.0,97.0,121.0,131.0,0.29467917899408286,BraTS2021_01147_flair_57.png,BraTS2021_01147,57,train
0.0,147.0,26.98851203918457,47.2314338684082,0.0,0.0,0.0,0.0,46.0,118.0,126.0,0.2509476701183432,BraTS2021_01147_flair_62.png,BraTS2021_01147,62,train
0.0,148.0,20.700443267822266,42.50439453125,0.0,0.0,0.0,0.0,0.0,115.0,123.0,0.19598280325443787,BraTS2021_01147_flair_67.png,BraTS2021_01147,67,train
0.0,139.0,23.022235870361328,41.992801666259766,0.0,0.0,0.0,0.0,0.0,107.0,114.0,0.23946005917159763,BraTS2021_01148_flair_67.png,BraTS2021_01148,67,train
0.0,130.0,29.601608276367188,37.65610122680664,0.0,0.0,0.0,0.0,72.0,89.0,98.0,0.3950397559171598,BraTS2021_01149_flair_25.png,BraTS2021_01149,25,train
0.0,152.0,29.528684616088867,37.52914047241211,0.0,0.0,0.0,0.0,72.0,87.0,98.0,0.3950397559171598,BraTS2021_01149_flair_30.png,BraTS2021_01149,30,train
0.0,143.0,29.554203033447266,37.78891372680664,0.0,0.0,0.0,0.0,74.0,87.0,98.0,0.390416974852071,BraTS2021_01149_flair_35.png,BraTS2021_01149,35,train
0.0,153.0,29.092363357543945,37.84348678588867,0.0,0.0,0.0,0.0,74.0,87.0,97.0,0.3806397928994083,BraTS2021_01149_flair_40.png,BraTS2021_01149,40,train
0.0,231.0,28.231531143188477,37.87378692626953,0.0,0.0,0.0,0.0,74.0,87.0,96.0,0.3645062869822485,BraTS2021_01149_flair_45.png,BraTS2021_01149,45,train
0.0,217.0,26.412328720092773,37.18068313598633,0.0,0.0,0.0,0.0,73.0,87.0,95.0,0.3412768121301775,BraTS2021_01149_flair_50.png,BraTS2021_01149,50,train
0.0,173.0,24.16910171508789,36.293373107910156,0.0,0.0,0.0,0.0,71.0,86.0,94.0,0.3121995192307692,BraTS2021_01149_flair_55.png,BraTS2021_01149,55,train
0.0,114.0,21.606462478637695,35.177162170410156,0.0,0.0,0.0,0.0,66.0,86.0,94.0,0.2782451923076923,BraTS2021_01149_flair_60.png,BraTS2021_01149,60,train
0.0,127.0,18.660873413085938,33.45536422729492,0.0,0.0,0.0,0.0,0.0,85.0,93.0,0.2412398298816568,BraTS2021_01149_flair_65.png,BraTS2021_01149,65,train
0.0,160.0,38.591922760009766,51.00448226928711,0.0,0.0,0.0,0.0,99.0,118.0,131.0,0.37386741863905326,BraTS2021_01150_flair_47.png,BraTS2021_01150,47,train
0.0,141.0,34.82600021362305,48.54700469970703,0.0,0.0,0.0,0.0,95.0,115.0,124.0,0.3481185281065089,BraTS2021_01150_flair_52.png,BraTS2021_01150,52,train
0.0,128.0,30.24683380126953,45.31459426879883,0.0,0.0,0.0,0.0,88.0,109.0,116.0,0.3149731878698225,BraTS2021_01150_flair_57.png,BraTS2021_01150,57,train
0.0,117.0,25.39101791381836,41.72945022583008,0.0,0.0,0.0,0.0,77.0,103.0,109.0,0.2757720044378698,BraTS2021_01150_flair_62.png,BraTS2021_01150,62,train
0.0,134.0,20.26793670654297,37.559532165527344,0.0,0.0,0.0,0.0,0.0,98.0,105.0,0.23215606508875739,BraTS2021_01150_flair_67.png,BraTS2021_01150,67,train
0.0,153.0,29.645849227905273,42.8234977722168,0.0,0.0,0.0,0.0,84.0,100.0,111.0,0.3288184171597633,BraTS2021_01151_flair_52.png,BraTS2021_01151,52,train
0.0,159.0,26.771080017089844,41.11195373535156,0.0,0.0,0.0,0.0,82.0,96.0,107.0,0.3017982618343195,BraTS2021_01151_flair_57.png,BraTS2021_01151,57,train
0.0,149.0,23.66383171081543,39.21748733520508,0.0,0.0,0.0,0.0,75.0,95.0,105.0,0.27082562869822485,BraTS2021_01151_flair_62.png,BraTS2021_01151,62,train
0.0,123.0,19.67356300354004,36.35734558105469,0.0,0.0,0.0,0.0,0.0,92.0,102.0,0.22986778846153846,BraTS2021_01151_flair_67.png,BraTS2021_01151,67,train
0.0,146.0,22.827478408813477,38.233612060546875,0.0,0.0,0.0,0.0,62.0,96.0,106.0,0.27214312130177515,BraTS2021_01152_flair_0.png,BraTS2021_01152,0,train
0.0,183.0,29.104543685913086,41.8990478515625,0.0,0.0,0.0,0.0,79.0,101.0,114.0,0.3378790680473373,BraTS2021_01152_flair_10.png,BraTS2021_01152,10,train
0.0,200.0,31.02066421508789,42.771427154541016,0.0,0.0,0.0,0.0,82.0,101.0,112.0,0.35701738165680474,BraTS2021_01152_flair_15.png,BraTS2021_01152,15,train
0.0,184.0,32.91168212890625,43.916717529296875,0.0,0.0,0.0,0.0,85.0,103.0,113.0,0.3704003328402367,BraTS2021_01152_flair_20.png,BraTS2021_01152,20,train
0.0,201.0,34.205345153808594,44.68822479248047,0.0,0.0,0.0,0.0,86.0,105.0,114.0,0.3802699704142012,BraTS2021_01152_flair_25.png,BraTS2021_01152,25,train
0.0,191.0,35.072532653808594,45.69882583618164,0.0,0.0,0.0,0.0,88.0,107.0,117.0,0.38105584319526625,BraTS2021_01152_flair_30.png,BraTS2021_01152,30,train
0.0,179.0,26.44417953491211,40.32425308227539,0.0,0.0,0.0,0.0,74.0,100.0,111.0,0.31626756656804733,BraTS2021_01152_flair_5.png,BraTS2021_01152,5,train
0.0,140.0,19.239437103271484,38.27191925048828,0.0,0.0,0.0,0.0,0.0,102.0,114.0,0.20543639053254437,BraTS2021_01152_flair_68.png,BraTS2021_01152,68,train
0.0,242.0,38.13614273071289,52.60194396972656,0.0,0.0,0.0,0.0,84.0,139.0,175.0,0.3944850221893491,BraTS2021_01154_flair_26.png,BraTS2021_01154,26,train
0.0,234.0,37.695682525634766,52.26118087768555,0.0,0.0,0.0,0.0,83.0,138.0,173.0,0.39097170857988167,BraTS2021_01154_flair_31.png,BraTS2021_01154,31,train
0.0,236.0,37.234375,52.626739501953125,0.0,0.0,0.0,0.0,83.0,140.0,175.0,0.383020525147929,BraTS2021_01154_flair_36.png,BraTS2021_01154,36,train
0.0,237.0,36.12948226928711,53.023643493652344,0.0,0.0,0.0,0.0,83.0,141.0,178.3699951171875,0.3699380547337278,BraTS2021_01154_flair_41.png,BraTS2021_01154,41,train
0.0,232.0,36.61665725708008,54.364532470703125,0.0,0.0,0.0,0.0,86.0,145.0,178.0,0.35223280325443784,BraTS2021_01154_flair_46.png,BraTS2021_01154,46,train
0.0,240.0,34.972496032714844,53.971397399902344,0.0,0.0,0.0,0.0,86.0,142.0,178.0,0.32884153106508873,BraTS2021_01154_flair_51.png,BraTS2021_01154,51,train
0.0,255.0,33.05064392089844,54.01316452026367,0.0,0.0,0.0,0.0,83.25,142.0,176.3699951171875,0.3024223372781065,BraTS2021_01154_flair_56.png,BraTS2021_01154,56,train
0.0,226.0,29.559125900268555,52.53120422363281,0.0,0.0,0.0,0.0,43.0,143.0,175.0,0.2696468195266272,BraTS2021_01154_flair_61.png,BraTS2021_01154,61,train
0.0,230.0,25.979150772094727,50.676109313964844,0.0,0.0,0.0,0.0,0.0,140.0,174.0,0.234583025147929,BraTS2021_01154_flair_66.png,BraTS2021_01154,66,train
0.0,168.0,27.871671676635742,39.370296478271484,0.0,0.0,0.0,0.0,63.0,103.0,122.0,0.3758089866863905,BraTS2021_01155_flair_0.png,BraTS2021_01155,0,train
0.0,162.0,30.051034927368164,40.39183807373047,0.0,0.0,0.0,0.0,65.0,106.0,128.0,0.4074519230769231,BraTS2021_01155_flair_5.png,BraTS2021_01155,5,train
0.0,129.0,16.49886703491211,26.42779541015625,0.0,0.0,0.0,0.0,36.0,71.0,87.0,0.32234652366863903,BraTS2021_01157_flair_0.png,BraTS2021_01157,0,train
0.0,168.0,28.415172576904297,44.29528045654297,0.0,0.0,0.0,0.0,62.0,119.0,137.0,0.3590514053254438,BraTS2021_01158_flair_0.png,BraTS2021_01158,0,train
0.0,210.0,16.657451629638672,38.16935348510742,0.0,0.0,0.0,0.0,0.0,112.0,131.0,0.18398668639053253,BraTS2021_01158_flair_68.png,BraTS2021_01158,68,train
0.0,207.0,32.72230911254883,45.689697265625,0.0,0.0,0.0,0.0,72.0,121.0,143.0,0.386926775147929,BraTS2021_01159_flair_15.png,BraTS2021_01159,15,train
0.0,190.0,33.140323638916016,46.1656494140625,0.0,0.0,0.0,0.0,72.0,123.0,145.0,0.39277459319526625,BraTS2021_01159_flair_20.png,BraTS2021_01159,20,train
0.0,137.0,22.851978302001953,31.636932373046875,0.0,0.0,0.0,0.0,53.0,82.0,101.0,0.37548539201183434,BraTS2021_01160_flair_55.png,BraTS2021_01160,55,train
0.0,133.0,21.28531837463379,31.518962860107422,0.0,0.0,0.0,0.0,53.0,81.0,102.0,0.3406989644970414,BraTS2021_01160_flair_60.png,BraTS2021_01160,60,train
0.0,129.0,19.07047462463379,30.56023597717285,0.0,0.0,0.0,0.0,50.0,78.0,100.0,0.3030001849112426,BraTS2021_01160_flair_65.png,BraTS2021_01160,65,train
0.0,215.0,34.5303955078125,51.88456344604492,0.0,0.0,0.0,0.0,80.0,132.0,172.0,0.34865014792899407,BraTS2021_01161_flair_48.png,BraTS2021_01161,48,train
0.0,227.0,34.295166015625,52.51302719116211,0.0,0.0,0.0,0.0,83.0,133.0,176.0,0.3293269230769231,BraTS2021_01161_flair_53.png,BraTS2021_01161,53,train
0.0,214.0,32.65840148925781,52.47242736816406,0.0,0.0,0.0,0.0,81.0,136.0,174.0,0.3060974482248521,BraTS2021_01161_flair_58.png,BraTS2021_01161,58,train
0.0,223.0,31.763452529907227,54.09272003173828,0.0,0.0,0.0,0.0,80.0,142.0,174.3699951171875,0.2793084319526627,BraTS2021_01161_flair_63.png,BraTS2021_01161,63,train
0.0,225.0,29.235300064086914,54.008270263671875,0.0,0.0,0.0,0.0,0.0,145.0,176.0,0.24701830621301776,BraTS2021_01161_flair_68.png,BraTS2021_01161,68,train
0.0,146.0,29.0673770904541,39.317283630371094,0.0,0.0,0.0,0.0,77.0,93.0,107.0,0.3812869822485207,BraTS2021_01162_flair_43.png,BraTS2021_01162,43,train
0.0,122.0,27.599851608276367,38.323665618896484,0.0,0.0,0.0,0.0,76.0,90.0,99.0,0.3645062869822485,BraTS2021_01162_flair_48.png,BraTS2021_01162,48,train
0.0,119.0,26.18234634399414,37.891685485839844,0.0,0.0,0.0,0.0,74.0,91.0,99.0,0.3458302514792899,BraTS2021_01162_flair_53.png,BraTS2021_01162,53,train
0.0,114.0,24.102231979370117,37.03499984741211,0.0,0.0,0.0,0.0,68.0,91.0,99.0,0.3216299926035503,BraTS2021_01162_flair_58.png,BraTS2021_01162,58,train
0.0,115.0,21.279977798461914,35.05303955078125,0.0,0.0,0.0,0.0,46.0,90.0,99.0,0.2939164201183432,BraTS2021_01162_flair_63.png,BraTS2021_01162,63,train
0.0,115.0,18.16995620727539,32.93260192871094,0.0,0.0,0.0,0.0,17.0,89.0,97.0,0.2595460428994083,BraTS2021_01162_flair_68.png,BraTS2021_01162,68,train
0.0,51.0,5.889885425567627,13.109932899475098,0.0,0.0,0.0,0.0,0.0,37.0,43.0,0.17610484467455623,BraTS2021_01163_flair_66.png,BraTS2021_01163,66,train
0.0,171.0,27.225337982177734,42.156246185302734,0.0,0.0,0.0,0.0,67.0,108.0,124.0,0.3301821375739645,BraTS2021_01164_flair_0.png,BraTS2021_01164,0,train
0.0,173.0,30.28046417236328,43.307899475097656,0.0,0.0,0.0,0.0,79.0,108.0,124.0,0.3613396819526627,BraTS2021_01164_flair_10.png,BraTS2021_01164,10,train
0.0,173.0,28.72679328918457,42.69843673706055,0.0,0.0,0.0,0.0,74.0,108.0,124.0,0.3454835428994083,BraTS2021_01164_flair_5.png,BraTS2021_01164,5,train
0.0,157.0,14.498035430908203,33.56639862060547,0.0,0.0,0.0,0.0,0.0,99.0,119.0,0.1817908653846154,BraTS2021_01164_flair_69.png,BraTS2021_01164,69,train
0.0,162.0,33.25825119018555,48.53876495361328,0.0,0.0,0.0,0.0,89.0,119.0,130.0,0.35170118343195267,BraTS2021_01165_flair_0.png,BraTS2021_01165,0,train
0.0,155.0,39.18821716308594,49.56293487548828,0.0,0.0,0.0,0.0,96.0,119.0,131.0,0.4185234837278107,BraTS2021_01165_flair_10.png,BraTS2021_01165,10,train
0.0,156.0,36.819549560546875,49.03572463989258,0.0,0.0,0.0,0.0,95.0,119.0,131.0,0.3924741124260355,BraTS2021_01165_flair_5.png,BraTS2021_01165,5,train
0.0,184.0,38.56957244873047,60.011863708496094,0.0,0.0,0.0,0.0,110.0,147.0,164.0,0.308385724852071,BraTS2021_01166_flair_0.png,BraTS2021_01166,0,train
0.0,179.0,42.82863235473633,61.16253662109375,0.0,0.0,0.0,0.0,120.0,144.0,152.0,0.33693139792899407,BraTS2021_01166_flair_46.png,BraTS2021_01166,46,train
0.0,206.0,42.872825622558594,61.32958221435547,0.0,0.0,0.0,0.0,118.0,146.0,169.0,0.3457146819526627,BraTS2021_01166_flair_5.png,BraTS2021_01166,5,train
0.0,212.0,39.69575119018555,59.62931442260742,0.0,0.0,0.0,0.0,117.0,141.0,149.0,0.3142797707100592,BraTS2021_01166_flair_51.png,BraTS2021_01166,51,train
0.0,229.0,34.822486877441406,56.40580749511719,0.0,0.0,0.0,0.0,99.0,138.0,146.0,0.28534116124260356,BraTS2021_01166_flair_56.png,BraTS2021_01166,56,train
0.0,227.0,30.033283233642578,53.38270568847656,0.0,0.0,0.0,0.0,30.0,137.0,148.0,0.2509476701183432,BraTS2021_01166_flair_61.png,BraTS2021_01166,61,train
0.0,197.0,23.965145111083984,47.889591217041016,0.0,0.0,0.0,0.0,0.0,133.0,145.0,0.2132720044378698,BraTS2021_01166_flair_66.png,BraTS2021_01166,66,train
0.0,199.0,35.4071044921875,62.19197082519531,0.0,0.0,0.0,0.0,0.0,156.0,167.0,0.24743435650887574,BraTS2021_01168_flair_51.png,BraTS2021_01168,51,train
0.0,178.0,33.32706069946289,60.68706130981445,0.0,0.0,0.0,0.0,0.0,152.0,165.0,0.23361224112426035,BraTS2021_01168_flair_56.png,BraTS2021_01168,56,train
0.0,179.0,30.58078384399414,58.89400863647461,0.0,0.0,0.0,0.0,0.0,151.0,163.0,0.21387296597633135,BraTS2021_01168_flair_61.png,BraTS2021_01168,61,train
0.0,181.0,27.501272201538086,57.30032730102539,0.0,0.0,0.0,0.0,0.0,154.0,166.0,0.1885632396449704,BraTS2021_01168_flair_66.png,BraTS2021_01168,66,train
0.0,195.0,21.380107879638672,38.89033889770508,0.0,0.0,0.0,0.0,0.0,100.0,116.0,0.23918269230769232,BraTS2021_01170_flair_67.png,BraTS2021_01170,67,train
0.0,171.0,36.154518127441406,49.05506896972656,0.0,0.0,0.0,0.0,96.0,113.0,123.0,0.3567862426035503,BraTS2021_01171_flair_50.png,BraTS2021_01171,50,train
0.0,165.0,33.600868225097656,47.989444732666016,0.0,0.0,0.0,0.0,95.0,111.0,120.0,0.3321930473372781,BraTS2021_01171_flair_55.png,BraTS2021_01171,55,train
0.0,159.0,30.41995620727539,46.6812858581543,0.0,0.0,0.0,0.0,94.0,110.0,120.0,0.300989275147929,BraTS2021_01171_flair_60.png,BraTS2021_01171,60,train
0.0,157.0,26.340606689453125,44.5703010559082,0.0,0.0,0.0,0.0,86.0,109.0,118.0,0.26158006656804733,BraTS2021_01171_flair_65.png,BraTS2021_01171,65,train
0.0,187.0,46.07144546508789,57.09241485595703,0.0,0.0,0.0,0.0,112.0,130.0,139.0,0.40067954881656803,BraTS2021_01173_flair_38.png,BraTS2021_01173,38,train
0.0,243.0,44.64871597290039,56.741146087646484,0.0,0.0,0.0,0.0,111.0,130.0,140.0,0.38725036982248523,BraTS2021_01173_flair_43.png,BraTS2021_01173,43,train
0.0,173.0,42.24551773071289,56.125736236572266,0.0,0.0,0.0,0.0,111.0,128.0,138.0,0.36519970414201186,BraTS2021_01173_flair_48.png,BraTS2021_01173,48,train
0.0,166.0,38.997779846191406,54.94358825683594,0.0,0.0,0.0,0.0,110.0,126.0,136.0,0.3380177514792899,BraTS2021_01173_flair_53.png,BraTS2021_01173,53,train
0.0,164.0,34.26664352416992,52.68846893310547,0.0,0.0,0.0,0.0,107.0,124.0,134.0,0.30024963017751477,BraTS2021_01173_flair_58.png,BraTS2021_01173,58,train
0.0,152.0,28.815597534179688,49.4909782409668,0.0,0.0,0.0,0.0,79.0,122.0,131.0,0.25600961538461536,BraTS2021_01173_flair_63.png,BraTS2021_01173,63,train
0.0,151.0,22.622203826904297,45.15308380126953,0.0,0.0,0.0,0.0,0.0,119.0,129.0,0.20319434171597633,BraTS2021_01173_flair_68.png,BraTS2021_01173,68,train
0.0,161.0,24.72848129272461,35.59879684448242,0.0,0.0,0.0,0.0,68.0,85.0,98.0,0.34007488905325445,BraTS2021_01174_flair_0.png,BraTS2021_01174,0,train
0.0,150.0,26.669841766357422,35.297542572021484,0.0,0.0,0.0,0.0,68.0,82.0,91.0,0.37432969674556216,BraTS2021_01174_flair_10.png,BraTS2021_01174,10,train
0.0,130.0,27.25605583190918,35.19309616088867,0.0,0.0,0.0,0.0,68.0,82.0,90.0,0.38579419378698226,BraTS2021_01174_flair_15.png,BraTS2021_01174,15,train
0.0,173.0,25.72968292236328,35.53813552856445,0.0,0.0,0.0,0.0,68.0,83.0,95.0,0.3581037352071006,BraTS2021_01174_flair_5.png,BraTS2021_01174,5,train
0.0,198.0,22.68222999572754,39.3364143371582,0.0,0.0,0.0,0.0,53.0,98.0,107.0,0.25635632396449703,BraTS2021_01176_flair_0.png,BraTS2021_01176,0,train
0.0,219.0,25.05558967590332,41.23470687866211,0.0,0.0,0.0,0.0,77.0,102.0,111.0,0.27727440828402367,BraTS2021_01176_flair_10.png,BraTS2021_01176,10,train
0.0,219.0,27.542692184448242,42.00392150878906,0.0,0.0,0.0,0.0,80.0,102.0,112.0,0.3139099482248521,BraTS2021_01176_flair_15.png,BraTS2021_01176,15,train
0.0,230.0,30.1209774017334,43.34162902832031,0.0,0.0,0.0,0.0,83.0,102.0,115.0,0.33533653846153844,BraTS2021_01176_flair_20.png,BraTS2021_01176,20,train
0.0,206.0,23.921436309814453,40.415496826171875,0.0,0.0,0.0,0.0,71.0,100.0,109.0,0.2664802144970414,BraTS2021_01176_flair_5.png,BraTS2021_01176,5,train
0.0,231.0,27.834388732910156,46.866477966308594,0.0,0.0,0.0,0.0,74.0,116.0,127.0,0.26971616124260356,BraTS2021_01177_flair_0.png,BraTS2021_01177,0,train
0.0,189.0,34.34765625,49.96306610107422,0.0,0.0,0.0,0.0,96.0,120.0,131.0,0.3346662352071006,BraTS2021_01177_flair_10.png,BraTS2021_01177,10,train
0.0,248.0,31.676450729370117,49.03630447387695,0.0,0.0,0.0,0.0,90.0,120.0,133.0,0.31132119082840237,BraTS2021_01177_flair_5.png,BraTS2021_01177,5,train
0.0,234.0,43.58966064453125,64.67130279541016,0.0,0.0,0.0,0.0,124.0,157.0,172.0,0.3249121671597633,BraTS2021_01178_flair_0.png,BraTS2021_01178,0,train
0.0,227.0,50.66545104980469,67.36510467529297,0.0,0.0,0.0,0.0,133.0,159.0,173.0,0.37386741863905326,BraTS2021_01178_flair_10.png,BraTS2021_01178,10,train
0.0,228.0,53.29918670654297,68.08937072753906,0.0,0.0,0.0,0.0,134.0,159.0,175.0,0.39166512573964496,BraTS2021_01178_flair_15.png,BraTS2021_01178,15,train
0.0,215.0,53.22429656982422,67.4429931640625,0.0,0.0,0.0,0.0,132.0,157.0,173.0,0.3962647928994083,BraTS2021_01178_flair_20.png,BraTS2021_01178,20,train
0.0,218.0,52.67441940307617,66.7038803100586,0.0,0.0,0.0,0.0,131.0,156.0,171.0,0.39730491863905326,BraTS2021_01178_flair_25.png,BraTS2021_01178,25,train
0.0,221.0,51.8886604309082,66.22209167480469,0.0,0.0,0.0,0.0,130.0,155.0,170.0,0.3951090976331361,BraTS2021_01178_flair_30.png,BraTS2021_01178,30,train
0.0,228.0,50.89702606201172,65.70846557617188,0.0,0.0,0.0,0.0,129.0,155.0,170.0,0.3905787721893491,BraTS2021_01178_flair_35.png,BraTS2021_01178,35,train
0.0,252.0,47.4520378112793,66.52457427978516,0.0,0.0,0.0,0.0,130.0,159.0,174.0,0.3505917159763314,BraTS2021_01178_flair_5.png,BraTS2021_01178,5,train
0.0,176.0,39.55440902709961,52.959815979003906,0.0,0.0,0.0,0.0,103.0,124.0,136.0,0.3666327662721893,BraTS2021_01179_flair_50.png,BraTS2021_01179,50,train
0.0,155.0,35.411380767822266,50.37704849243164,0.0,0.0,0.0,0.0,99.0,120.0,131.0,0.3381564349112426,BraTS2021_01179_flair_55.png,BraTS2021_01179,55,train
0.0,153.0,30.35898208618164,47.346248626708984,0.0,0.0,0.0,0.0,90.0,115.0,128.0,0.2988859097633136,BraTS2021_01179_flair_60.png,BraTS2021_01179,60,train
0.0,148.0,25.02926254272461,43.603431701660156,0.0,0.0,0.0,0.0,55.0,111.0,123.0,0.25455343934911245,BraTS2021_01179_flair_65.png,BraTS2021_01179,65,train
0.0,149.0,30.870100021362305,44.92469787597656,0.0,0.0,0.0,0.0,86.0,108.0,118.0,0.3273160133136095,BraTS2021_01180_flair_51.png,BraTS2021_01180,51,train
0.0,140.0,28.409832000732422,43.61011505126953,0.0,0.0,0.0,0.0,84.0,106.0,114.0,0.3027921597633136,BraTS2021_01180_flair_56.png,BraTS2021_01180,56,train
0.0,166.0,25.355792999267578,41.78424835205078,0.0,0.0,0.0,0.0,81.0,103.0,111.0,0.27309079142011833,BraTS2021_01180_flair_61.png,BraTS2021_01180,61,train
0.0,128.0,21.613489151000977,39.20944595336914,0.0,0.0,0.0,0.0,0.0,100.0,109.0,0.2363859097633136,BraTS2021_01180_flair_66.png,BraTS2021_01180,66,train
0.0,136.0,31.50191879272461,43.99246597290039,0.0,0.0,0.0,0.0,87.0,102.0,111.0,0.3435882026627219,BraTS2021_01181_flair_49.png,BraTS2021_01181,49,train
0.0,125.0,29.270015716552734,42.987220764160156,0.0,0.0,0.0,0.0,86.0,100.0,109.0,0.320520525147929,BraTS2021_01181_flair_54.png,BraTS2021_01181,54,train
0.0,128.0,26.32636833190918,41.472251892089844,0.0,0.0,0.0,0.0,84.0,99.0,109.0,0.29121209319526625,BraTS2021_01181_flair_59.png,BraTS2021_01181,59,train
0.0,134.0,22.860761642456055,39.27561569213867,0.0,0.0,0.0,0.0,59.0,96.0,109.0,0.25737333579881655,BraTS2021_01181_flair_64.png,BraTS2021_01181,64,train
0.0,122.0,18.739898681640625,36.26165771484375,0.0,0.0,0.0,0.0,0.0,94.0,104.0,0.21472818047337278,BraTS2021_01181_flair_69.png,BraTS2021_01181,69,train
0.0,222.0,22.032197952270508,40.00088882446289,0.0,0.0,0.0,0.0,10.25,105.0,115.0,0.25150240384615385,BraTS2021_01183_flair_0.png,BraTS2021_01183,0,train
0.0,212.0,27.98606300354004,44.0605354309082,0.0,0.0,0.0,0.0,76.0,106.0,131.0,0.3078541050295858,BraTS2021_01183_flair_10.png,BraTS2021_01183,10,train
0.0,247.0,25.100685119628906,42.48951721191406,0.0,0.0,0.0,0.0,51.0,105.0,120.0,0.2857109837278107,BraTS2021_01183_flair_5.png,BraTS2021_01183,5,train
0.0,197.0,44.98603820800781,66.23650360107422,0.0,0.0,0.0,0.0,130.0,157.0,166.0,0.3213295118343195,BraTS2021_01184_flair_34.png,BraTS2021_01184,34,train
0.0,199.0,45.10066223144531,65.67494201660156,0.0,0.0,0.0,0.0,128.0,156.0,166.0,0.3261603180473373,BraTS2021_01184_flair_39.png,BraTS2021_01184,39,train
0.0,185.0,45.05529022216797,65.46504974365234,0.0,0.0,0.0,0.0,129.0,154.0,164.0,0.32581360946745563,BraTS2021_01184_flair_44.png,BraTS2021_01184,44,train
0.0,182.0,43.94570541381836,64.66132354736328,0.0,0.0,0.0,0.0,129.0,151.0,161.0,0.3190874630177515,BraTS2021_01184_flair_49.png,BraTS2021_01184,49,train
0.0,176.0,41.66258239746094,63.60944747924805,0.0,0.0,0.0,0.0,127.0,150.0,161.0,0.30265347633136097,BraTS2021_01184_flair_54.png,BraTS2021_01184,54,train
0.0,182.0,38.36050796508789,62.613075256347656,0.0,0.0,0.0,0.0,124.0,152.0,162.0,0.27547152366863903,BraTS2021_01184_flair_59.png,BraTS2021_01184,59,train
